usuario_id,data_hora,evento
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,2025-02-20 23:45:51,clique_botao:pin_cadastro
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,2025-02-20 23:48:51,visualizacao_tela:inicio
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,2025-02-21 00:33:51,clique_botao:audiobook
cd8210d6-dd02-4dc7-8c87-a5e267b41d55,2025-02-22 06:25:42,visualizacao_tela:instalacao
2fe5c670-0e4d-4023-8942-49e0cacc4d55,2025-03-04 16:12:32,visualizacao_tela:instalacao
1eff5346-a450-407f-83a7-94ab363ce0c8,2025-01-26 06:25:55,visualizacao_tela:instalacao
ad9e1003-3229-46bd-a6c5-cb254d87a28d,2025-03-29 21:58:05,visualizacao_tela:instalacao
ad9e1003-3229-46bd-a6c5-cb254d87a28d,2025-03-29 21:59:05,clique_botao:criar_conta
5490b0ef-9839-42b8-9293-7d6e2cf1ad2b,2025-02-14 10:46:11,visualizacao_tela:instalacao
5490b0ef-9839-42b8-9293-7d6e2cf1ad2b,2025-02-14 10:51:11,clique_botao:criar_conta
5490b0ef-9839-42b8-9293-7d6e2cf1ad2b,2025-02-14 10:55:11,clique_botao:cadastro
c487baed-6f8f-43cd-a065-b8bed84feabb,2025-03-13 04:40:49,visualizacao_tela:instalacao
c487baed-6f8f-43cd-a065-b8bed84feabb,2025-03-13 04:44:49,clique_botao:criar_conta
c487baed-6f8f-43cd-a065-b8bed84feabb,2025-03-13 04:45:49,clique_botao:cadastro
0e252e0d-3637-4c1d-b354-e8dc695e4bdd,2025-01-20 13:59:36,visualizacao_tela:instalacao
0e252e0d-3637-4c1d-b354-e8dc695e4bdd,2025-01-20 14:02:36,clique_botao:criar_conta
0e252e0d-3637-4c1d-b354-e8dc695e4bdd,2025-01-20 14:06:36,clique_botao:cadastro
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:33:24,visualizacao_tela:instalacao
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:36:24,clique_botao:criar_conta
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:39:24,clique_botao:cadastro
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:42:24,clique_botao:pin_cadastro
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:44:24,visualizacao_tela:inicio
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 20:52:24,clique_botao:minibook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 21:13:24,clique_botao:ler_minibook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 21:40:24,clique_botao:ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 21:48:24,clique_botao:ler_ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 22:08:24,clique_botao:audiobook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 22:28:24,clique_botao:ouvir_audiobook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 22:56:24,clique_botao:audiobook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-08 23:26:24,clique_botao:ouvir_audiobook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 00:21:24,clique_botao:ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 00:45:24,clique_botao:ler_ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 01:15:24,clique_botao:minibook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 01:43:24,clique_botao:ler_minibook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 02:18:24,clique_botao:ler_ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 02:41:24,clique_botao:audiobook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 03:04:24,clique_botao:ler_minibook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 03:59:24,clique_botao:ler_ebook
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-09 04:23:24,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:05:53,visualizacao_tela:instalacao
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:08:53,clique_botao:criar_conta
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:09:53,clique_botao:cadastro
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:12:53,clique_botao:pin_cadastro
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:16:53,visualizacao_tela:inicio
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 16:55:53,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 17:52:53,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 18:36:53,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 18:49:53,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 19:21:53,clique_botao:audiobook
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-07 20:09:53,clique_botao:ouvir_audiobook
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 13:43:04,visualizacao_tela:instalacao
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 13:47:04,clique_botao:criar_conta
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 13:50:04,clique_botao:cadastro
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 13:55:04,clique_botao:pin_cadastro
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 14:00:04,visualizacao_tela:inicio
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 14:48:04,clique_botao:ebook
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 14:57:04,clique_botao:ler_ebook
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 15:32:04,clique_botao:ler_ebook
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 15:51:04,clique_botao:ebook
639fe22d-83fc-4867-8438-4c1f70366765,2025-01-15 16:38:04,clique_botao:ler_ebook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:00:22,visualizacao_tela:instalacao
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:05:22,clique_botao:criar_conta
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:06:22,clique_botao:cadastro
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:11:22,clique_botao:pin_cadastro
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:15:22,visualizacao_tela:inicio
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:37:22,clique_botao:ebook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 15:45:22,clique_botao:ler_ebook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 16:22:22,clique_botao:audiobook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 16:34:22,clique_botao:ouvir_audiobook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 17:18:22,clique_botao:audiobook
733a1e30-d442-4a77-851d-6b387486ab5d,2025-03-10 17:38:22,clique_botao:ler_ebook
cc6d77fe-c18d-484c-9f18-33437a329730,2025-03-13 22:36:31,visualizacao_tela:instalacao
cc6d77fe-c18d-484c-9f18-33437a329730,2025-03-13 22:37:31,clique_botao:criar_conta
cc6d77fe-c18d-484c-9f18-33437a329730,2025-03-13 22:38:31,clique_botao:cadastro
cc6d77fe-c18d-484c-9f18-33437a329730,2025-03-13 22:42:31,clique_botao:pin_cadastro
97454434-b860-4455-99a3-13581922f5e7,2025-01-08 01:52:59,visualizacao_tela:instalacao
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:08:45,visualizacao_tela:instalacao
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:13:45,clique_botao:criar_conta
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:17:45,clique_botao:cadastro
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:20:45,clique_botao:pin_cadastro
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:23:45,visualizacao_tela:inicio
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 21:38:45,clique_botao:ouvir_audiobook
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-28 22:08:45,clique_botao:minibook
7d39e307-d143-4944-90cc-1c79c3dabf66,2025-02-23 06:58:42,visualizacao_tela:instalacao
7d39e307-d143-4944-90cc-1c79c3dabf66,2025-02-23 07:01:42,clique_botao:criar_conta
7d39e307-d143-4944-90cc-1c79c3dabf66,2025-02-23 07:04:42,clique_botao:cadastro
7d39e307-d143-4944-90cc-1c79c3dabf66,2025-02-23 07:08:42,clique_botao:pin_cadastro
730529cc-340b-44f8-ba4a-f11f7aad424b,2025-01-15 10:54:46,visualizacao_tela:instalacao
730529cc-340b-44f8-ba4a-f11f7aad424b,2025-01-15 10:59:46,clique_botao:criar_conta
730529cc-340b-44f8-ba4a-f11f7aad424b,2025-01-15 11:04:46,clique_botao:cadastro
730529cc-340b-44f8-ba4a-f11f7aad424b,2025-01-15 11:07:46,clique_botao:pin_cadastro
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 21:57:24,visualizacao_tela:instalacao
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:01:24,clique_botao:criar_conta
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:02:24,clique_botao:cadastro
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:07:24,clique_botao:pin_cadastro
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:08:24,visualizacao_tela:inicio
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:23:24,clique_botao:ouvir_audiobook
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-07 22:46:24,clique_botao:minibook
c60546ad-3f7f-4a53-89f7-a4215a466146,2025-03-03 15:30:46,visualizacao_tela:instalacao
c60546ad-3f7f-4a53-89f7-a4215a466146,2025-03-03 15:32:46,clique_botao:criar_conta
c60546ad-3f7f-4a53-89f7-a4215a466146,2025-03-03 15:35:46,clique_botao:cadastro
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 16:57:49,visualizacao_tela:instalacao
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 17:01:49,clique_botao:criar_conta
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 17:06:49,clique_botao:cadastro
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 17:08:49,clique_botao:pin_cadastro
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 17:10:49,visualizacao_tela:inicio
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 17:49:49,clique_botao:audiobook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 18:43:49,clique_botao:ebook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 19:01:49,clique_botao:ler_ebook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 19:58:49,clique_botao:audiobook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 20:28:49,clique_botao:ouvir_audiobook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 20:54:49,clique_botao:ebook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 21:15:49,clique_botao:audiobook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 21:36:49,clique_botao:minibook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 22:34:49,clique_botao:ler_ebook
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-22 23:14:49,clique_botao:audiobook
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,2025-03-23 14:20:27,visualizacao_tela:instalacao
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,2025-03-23 14:24:27,clique_botao:criar_conta
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,2025-03-23 14:25:27,clique_botao:cadastro
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 14:22:46,visualizacao_tela:instalacao
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 14:24:46,clique_botao:criar_conta
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 14:28:46,clique_botao:cadastro
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 14:30:46,clique_botao:pin_cadastro
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 14:31:46,visualizacao_tela:inicio
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 15:12:46,clique_botao:ebook
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 16:00:46,clique_botao:minibook
5b15f445-be18-404f-9d01-c960f34ea0d1,2025-03-15 16:44:46,clique_botao:audiobook
0c331f01-7ee2-4165-af66-9e1945305987,2025-03-24 05:06:23,visualizacao_tela:instalacao
0c331f01-7ee2-4165-af66-9e1945305987,2025-03-24 05:09:23,clique_botao:criar_conta
e0a1719a-6b2d-4483-a93d-3f36233a4815,2025-01-09 10:13:43,visualizacao_tela:instalacao
e0a1719a-6b2d-4483-a93d-3f36233a4815,2025-01-09 10:14:43,clique_botao:criar_conta
e0a1719a-6b2d-4483-a93d-3f36233a4815,2025-01-09 10:17:43,clique_botao:cadastro
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:14:15,visualizacao_tela:instalacao
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:17:15,clique_botao:criar_conta
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:18:15,clique_botao:cadastro
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:21:15,clique_botao:pin_cadastro
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:23:15,visualizacao_tela:inicio
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 20:42:15,clique_botao:audiobook
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 21:12:15,clique_botao:ouvir_audiobook
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 22:07:15,clique_botao:ebook
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-27 22:23:15,clique_botao:ler_ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:28:22,visualizacao_tela:instalacao
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:32:22,clique_botao:criar_conta
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:37:22,clique_botao:cadastro
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:38:22,clique_botao:pin_cadastro
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:40:22,visualizacao_tela:inicio
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:53:22,clique_botao:ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 10:59:22,clique_botao:ler_ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 11:41:22,clique_botao:ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 12:07:22,clique_botao:ler_ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 12:34:22,clique_botao:ler_ebook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 13:19:22,clique_botao:audiobook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 13:42:22,clique_botao:minibook
91bd0854-685a-41a1-836e-690dd97094c5,2025-02-07 13:48:22,clique_botao:audiobook
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 01:48:47,visualizacao_tela:instalacao
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 01:51:47,clique_botao:criar_conta
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 01:54:47,clique_botao:cadastro
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 01:58:47,clique_botao:pin_cadastro
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 01:59:47,visualizacao_tela:inicio
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 02:18:47,clique_botao:ler_ebook
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 02:52:47,clique_botao:ler_ebook
719f6dbe-3d72-4506-ab0c-8a20431261dc,2025-02-06 03:37:47,clique_botao:ebook
01d21807-1c46-449d-9b71-23869de64faa,2025-02-16 06:41:13,visualizacao_tela:instalacao
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 03:26:40,visualizacao_tela:instalacao
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 03:28:40,clique_botao:criar_conta
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 03:33:40,clique_botao:cadastro
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 03:34:40,clique_botao:pin_cadastro
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 03:39:40,visualizacao_tela:inicio
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 04:27:40,clique_botao:ouvir_audiobook
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,2025-01-12 05:05:40,clique_botao:minibook
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,2025-01-15 17:15:32,visualizacao_tela:instalacao
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,2025-01-15 17:16:32,clique_botao:criar_conta
834b4db6-f31e-4617-b984-291375f5c346,2025-03-16 13:55:33,visualizacao_tela:instalacao
834b4db6-f31e-4617-b984-291375f5c346,2025-03-16 14:00:33,clique_botao:criar_conta
834b4db6-f31e-4617-b984-291375f5c346,2025-03-16 14:01:33,clique_botao:cadastro
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,2025-02-17 09:04:29,visualizacao_tela:instalacao
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,2025-02-17 09:09:29,clique_botao:criar_conta
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,2025-02-17 09:12:29,clique_botao:cadastro
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,2025-02-17 09:17:29,clique_botao:pin_cadastro
a9ed6595-5287-47b2-bd2c-079dc82074e0,2025-03-24 00:06:59,visualizacao_tela:instalacao
a9ed6595-5287-47b2-bd2c-079dc82074e0,2025-03-24 00:09:59,clique_botao:criar_conta
a9ed6595-5287-47b2-bd2c-079dc82074e0,2025-03-24 00:14:59,clique_botao:cadastro
a9ed6595-5287-47b2-bd2c-079dc82074e0,2025-03-24 00:18:59,clique_botao:pin_cadastro
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 02:31:45,visualizacao_tela:instalacao
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 02:35:45,clique_botao:criar_conta
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 02:36:45,clique_botao:cadastro
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 02:39:45,clique_botao:pin_cadastro
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 02:43:45,visualizacao_tela:inicio
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 03:22:45,clique_botao:audiobook
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 04:11:45,clique_botao:audiobook
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 04:17:45,clique_botao:ouvir_audiobook
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 04:48:45,clique_botao:ler_ebook
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 05:18:45,clique_botao:ebook
7d991de2-d644-4628-92c0-126de1c2158e,2025-03-30 05:41:45,clique_botao:ler_ebook
c9dcbfd9-c5be-4aac-bfeb-d0c9cab0e74b,2025-03-16 00:35:38,visualizacao_tela:instalacao
c2eeb1a9-52b3-464a-9283-007e18de2c5e,2025-03-14 11:16:02,visualizacao_tela:instalacao
c848cc51-899b-4d25-b910-0b85049f893c,2025-01-19 02:18:58,visualizacao_tela:instalacao
c848cc51-899b-4d25-b910-0b85049f893c,2025-01-19 02:20:58,clique_botao:criar_conta
c848cc51-899b-4d25-b910-0b85049f893c,2025-01-19 02:25:58,clique_botao:cadastro
4488c1a5-5bb1-4e80-aefd-fe77eb5e0d57,2025-01-13 23:01:02,visualizacao_tela:instalacao
4488c1a5-5bb1-4e80-aefd-fe77eb5e0d57,2025-01-13 23:05:02,clique_botao:criar_conta
4488c1a5-5bb1-4e80-aefd-fe77eb5e0d57,2025-01-13 23:07:02,clique_botao:cadastro
4488c1a5-5bb1-4e80-aefd-fe77eb5e0d57,2025-01-13 23:11:02,clique_botao:pin_cadastro
6de7e0e3-30ba-4972-a6d3-d58d5eefd369,2025-03-22 05:11:03,visualizacao_tela:instalacao
d3a7d313-9d11-483e-a91c-490f106a37cb,2025-03-02 16:38:16,visualizacao_tela:instalacao
d3a7d313-9d11-483e-a91c-490f106a37cb,2025-03-02 16:41:16,clique_botao:criar_conta
d3a7d313-9d11-483e-a91c-490f106a37cb,2025-03-02 16:42:16,clique_botao:cadastro
35377428-8c0e-4944-872f-2b30efcaca91,2025-03-27 07:32:07,visualizacao_tela:instalacao
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 07:16:55,visualizacao_tela:instalacao
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 07:17:55,clique_botao:criar_conta
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 07:20:55,clique_botao:cadastro
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 07:24:55,clique_botao:pin_cadastro
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 07:26:55,visualizacao_tela:inicio
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 08:00:55,clique_botao:minibook
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-02-20 08:35:55,clique_botao:ouvir_audiobook
e91081a6-5c0f-4c9d-afba-02d46116bbc7,2025-02-16 00:39:54,visualizacao_tela:instalacao
e91081a6-5c0f-4c9d-afba-02d46116bbc7,2025-02-16 00:40:54,clique_botao:criar_conta
e91081a6-5c0f-4c9d-afba-02d46116bbc7,2025-02-16 00:45:54,clique_botao:cadastro
605064b5-b070-4d3f-b2ee-7b15321fffa3,2025-02-20 14:06:39,visualizacao_tela:instalacao
605064b5-b070-4d3f-b2ee-7b15321fffa3,2025-02-20 14:09:39,clique_botao:criar_conta
605064b5-b070-4d3f-b2ee-7b15321fffa3,2025-02-20 14:10:39,clique_botao:cadastro
921355e9-ad0d-4f9f-ae48-1c52556dcb09,2025-03-15 00:45:59,visualizacao_tela:instalacao
921355e9-ad0d-4f9f-ae48-1c52556dcb09,2025-03-15 00:47:59,clique_botao:criar_conta
921355e9-ad0d-4f9f-ae48-1c52556dcb09,2025-03-15 00:49:59,clique_botao:cadastro
921355e9-ad0d-4f9f-ae48-1c52556dcb09,2025-03-15 00:53:59,clique_botao:pin_cadastro
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 14:20:54,visualizacao_tela:instalacao
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 14:24:54,clique_botao:criar_conta
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 14:29:54,clique_botao:cadastro
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 14:32:54,clique_botao:pin_cadastro
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 14:33:54,visualizacao_tela:inicio
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 15:13:54,clique_botao:minibook
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 15:35:54,clique_botao:ler_minibook
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 16:01:54,clique_botao:audiobook
7e008845-f6de-4aaf-988f-aaf5551d1ad1,2025-02-24 16:41:54,clique_botao:minibook
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 09:18:06,visualizacao_tela:instalacao
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 09:22:06,clique_botao:criar_conta
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 09:25:06,clique_botao:cadastro
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 09:30:06,clique_botao:pin_cadastro
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 09:31:06,visualizacao_tela:inicio
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 10:30:06,clique_botao:ler_minibook
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 10:52:06,clique_botao:ebook
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 11:46:06,clique_botao:audiobook
98e4cb3f-c680-4fad-9589-61e6f90b133c,2025-01-17 12:23:06,clique_botao:ler_minibook
91d39fba-0967-4844-8fee-f7ec8ed3e23f,2025-01-05 14:05:29,visualizacao_tela:instalacao
91d39fba-0967-4844-8fee-f7ec8ed3e23f,2025-01-05 14:08:29,clique_botao:criar_conta
91d39fba-0967-4844-8fee-f7ec8ed3e23f,2025-01-05 14:13:29,clique_botao:cadastro
91d39fba-0967-4844-8fee-f7ec8ed3e23f,2025-01-05 14:15:29,clique_botao:pin_cadastro
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,2025-03-13 22:45:42,visualizacao_tela:instalacao
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,2025-03-13 22:47:42,clique_botao:criar_conta
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 16:39:52,visualizacao_tela:instalacao
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 16:44:52,clique_botao:criar_conta
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 16:48:52,clique_botao:cadastro
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 16:49:52,clique_botao:pin_cadastro
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 16:52:52,visualizacao_tela:inicio
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 17:06:52,clique_botao:minibook
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 17:20:52,clique_botao:minibook
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 17:30:52,clique_botao:ler_minibook
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 18:07:52,clique_botao:ouvir_audiobook
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 19:06:52,clique_botao:audiobook
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,2025-02-24 19:18:52,clique_botao:ebook
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 15:48:35,visualizacao_tela:instalacao
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 15:51:35,clique_botao:criar_conta
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 15:53:35,clique_botao:cadastro
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 15:57:35,clique_botao:pin_cadastro
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 16:01:35,visualizacao_tela:inicio
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 16:46:35,clique_botao:ebook
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 17:08:35,clique_botao:ler_ebook
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 17:26:35,clique_botao:ebook
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 17:31:35,clique_botao:ler_ebook
ea41813f-db55-4170-af47-0601fa2380f3,2025-02-26 18:00:35,clique_botao:audiobook
