usuario_id,idade,genero,interesse,dias_desde_cadastro,dias_engajamento,boas_vindas_data,boas_vindas_eventos,engajamento_inicio,engajamento_fim,engajamento_dias_leitura,retencao_status
0c5396fc-21b6-4df0-985e-300ae74b3266,19,Feminino,"['Música', 'Música', 'Leitura']",28,15,2025-02-14 15:12:35,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-15 15:12:35,2025-03-02 15:12:35,15,Ativo
20b15ceb-d6f0-4f86-9489-098a8ab0c8d5,58,Feminino,"['Notícias', 'Viagens']",10,23,2025-03-04 09:29:47,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-05 09:29:47,2025-03-28 09:29:47,19,Ativo
c10ad797-3160-4110-b11d-503d82302902,34,Masculino,['Leitura'],34,23,2025-02-07 22:10:16,"['cadastro_concluido', 'primeiro_acesso']",2025-02-08 22:10:16,2025-03-03 22:10:16,7,Ativo
93fea0d1-8712-4925-b955-425f2675d107,48,Outro,['Viagens'],-4,5,2025-03-18 10:55:54,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-19 10:55:54,2025-03-24 10:55:54,3,Ativo
6fa1579b-34fe-432d-b7c9-6ccf696c8401,41,Masculino,['Esportes'],40,19,2025-02-02 03:26:20,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-03 03:26:20,2025-02-22 03:26:20,9,Ativo
f04a785d-6ad9-4c8f-9a72-0f2ba57cc619,49,Outro,"['Esportes', 'Ebook']",56,26,2025-01-17 09:19:15,"['cadastro_concluido', 'primeiro_acesso']",2025-01-18 09:19:15,2025-02-13 09:19:15,17,Ativo
6d3915d2-c5d2-4726-bf64-3f512fa04565,30,Outro,['Viagens'],26,9,2025-02-16 04:11:40,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-17 04:11:40,2025-02-26 04:11:40,4,Ativo
a2d5e90d-a2c2-43cb-a8a2-65bcc83213eb,44,Feminino,"['Ebook', 'Ebook']",42,9,2025-01-31 10:41:06,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-01 10:41:06,2025-02-10 10:41:06,7,Ativo
b8f1fb5a-ae9d-490c-b05b-a3f5e34766cb,22,Masculino,"['Notícias', 'Ebook']",45,24,2025-01-28 06:50:06,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-29 06:50:06,2025-02-22 06:50:06,1,Ativo
24f33e76-63f4-465c-9a2e-ed18ceba4a7c,52,Masculino,['Ebook'],20,16,2025-02-22 04:41:00,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-23 04:41:00,2025-03-11 04:41:00,8,Ativo
6c8bd281-72cd-456e-b24c-4710c5f1ed8f,39,Masculino,"['Leitura', 'Esportes']",-12,5,2025-03-26 15:09:11,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-27 15:09:11,2025-04-01 15:09:11,1,Ativo
b7f1fb1f-a4fa-412a-ab9b-05a6c23cdc2f,31,Outro,"['Esportes', 'Ebook', 'Notícias']",-14,22,2025-03-27 23:01:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-28 23:01:58,2025-04-19 23:01:58,11,Ativo
5579dd5a-951a-4616-9aa7-84178abf9e14,24,Outro,"['Leitura', 'Tecnologia', 'Viagens']",2,18,2025-03-12 14:58:48,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-13 14:58:48,2025-03-31 14:58:48,11,Ativo
45318cb4-6c39-4e6b-b004-1875789dbcc0,39,Outro,"['Leitura', 'Esportes', 'Tecnologia']",-7,19,2025-03-21 05:02:26,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-22 05:02:26,2025-04-10 05:02:26,17,Ativo
d994362c-3459-42b1-b93d-cb9333232aae,51,Outro,"['Música', 'Filmes', 'Esportes']",27,17,2025-02-15 04:20:30,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-16 04:20:30,2025-03-05 04:20:30,2,Ativo
d7d59345-1177-4ad8-a0a0-b598b5807b32,56,Masculino,['Notícias'],56,29,2025-01-17 15:30:00,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-18 15:30:00,2025-02-16 15:30:00,19,Ativo
5f4f2327-d520-41bd-bb1d-4dfeb5644683,31,Outro,['Música'],39,11,2025-02-03 08:26:17,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-04 08:26:17,2025-02-15 08:26:17,0,Inativo
4e94199d-27ed-4080-b8a8-0d06458e1c73,30,Masculino,"['Notícias', 'Ebook']",-13,16,2025-03-27 01:44:22,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-28 01:44:22,2025-04-13 01:44:22,3,Ativo
9f1a9201-87c9-47f3-88fa-a7d6fafa2082,40,Outro,"['Música', 'Esportes', 'Esportes']",-13,12,2025-03-27 10:00:27,"['cadastro_concluido', 'primeiro_acesso']",2025-03-28 10:00:27,2025-04-09 10:00:27,8,Ativo
0e887e9b-4da3-4382-8784-b7fe891d6a5b,43,Outro,"['Leitura', 'Música', 'Tecnologia']",51,29,2025-01-22 17:52:34,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-23 17:52:34,2025-02-21 17:52:34,8,Ativo
1ffd8739-e14d-4f51-837e-6303aa3287a5,50,Feminino,"['Filmes', 'Música']",49,30,2025-01-24 02:03:35,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-25 02:03:35,2025-02-24 02:03:35,29,Ativo
7dc75113-89b2-4276-a57d-d39fea1bcacd,42,Masculino,"['Notícias', 'Música']",-5,28,2025-03-18 23:56:56,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-19 23:56:56,2025-04-16 23:56:56,26,Ativo
1de5973d-30d8-43ad-9d6d-9e07f9719dca,58,Feminino,"['Notícias', 'Notícias', 'Esportes']",65,25,2025-01-08 13:40:49,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-09 13:40:49,2025-02-03 13:40:49,22,Ativo
b23d56d4-1b83-46cd-aa95-680a39089bd3,39,Feminino,"['Leitura', 'Leitura', 'Esportes']",62,26,2025-01-11 14:42:35,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-12 14:42:35,2025-02-07 14:42:35,13,Ativo
69562dc1-3924-49c5-8806-39d435e29367,38,Feminino,"['Ebook', 'Tecnologia']",-3,28,2025-03-17 09:29:13,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-18 09:29:13,2025-04-15 09:29:13,5,Ativo
4280fea1-fc14-4436-abc2-a1904d1f32e2,52,Outro,"['Filmes', 'Filmes', 'Ebook']",23,25,2025-02-19 05:26:06,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-20 05:26:06,2025-03-17 05:26:06,7,Ativo
85e0e136-15ed-43c6-a74c-5fff2aadf928,40,Feminino,['Tecnologia'],54,5,2025-01-19 15:04:06,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-20 15:04:06,2025-01-25 15:04:06,4,Ativo
cd402d52-e0d9-417c-9701-47eea476039d,44,Feminino,['Leitura'],-1,10,2025-03-14 21:35:07,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-15 21:35:07,2025-03-25 21:35:07,4,Ativo
1cb274a7-392e-4bdd-bb0a-449356edda03,59,Feminino,"['Música', 'Esportes']",24,21,2025-02-17 20:51:49,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-18 20:51:49,2025-03-11 20:51:49,12,Ativo
b934ee9e-e518-4a73-9ffe-071426be275f,35,Feminino,"['Filmes', 'Ebook']",13,28,2025-03-01 14:17:31,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-02 14:17:31,2025-03-30 14:17:31,16,Ativo
6a875b22-7f04-46a4-9c33-65662eb43adc,42,Outro,['Tecnologia'],17,6,2025-02-25 17:47:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-26 17:47:09,2025-03-04 17:47:09,4,Ativo
66772dbf-7b88-4815-8bc5-ca13c11c8316,54,Masculino,['Leitura'],52,6,2025-01-21 17:34:56,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-22 17:34:56,2025-01-28 17:34:56,5,Ativo
ce5f9b6c-704a-47b3-8e03-57cfac15f415,47,Feminino,"['Ebook', 'Ebook']",25,23,2025-02-17 13:20:36,"['cadastro_concluido', 'primeiro_acesso']",2025-02-18 13:20:36,2025-03-13 13:20:36,6,Ativo
c608e536-5f34-43fa-82ae-7f4aa9c8c688,30,Outro,"['Música', 'Ebook']",9,23,2025-03-05 01:21:21,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-06 01:21:21,2025-03-29 01:21:21,8,Ativo
0b9d10a3-a88b-4e76-88e3-4f5aef6d6984,39,Masculino,"['Música', 'Viagens']",21,26,2025-02-21 10:20:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-22 10:20:09,2025-03-20 10:20:09,26,Ativo
1ca66e13-0e5c-44c4-a358-fb62e85a23b8,25,Masculino,"['Leitura', 'Viagens']",9,23,2025-03-05 06:51:41,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-06 06:51:41,2025-03-29 06:51:41,6,Ativo
abf5bb1f-a82c-40c9-b82d-334c33c34b15,56,Masculino,"['Esportes', 'Viagens']",15,9,2025-02-26 22:54:40,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-27 22:54:40,2025-03-08 22:54:40,5,Ativo
e1060d37-be03-49ae-97ae-1aa752fb66db,57,Feminino,"['Filmes', 'Música', 'Esportes']",36,10,2025-02-06 11:38:38,"['cadastro_concluido', 'primeiro_acesso']",2025-02-07 11:38:38,2025-02-17 11:38:38,0,Inativo
958c9504-b672-4dbe-add0-b2a5a1c9aa3f,19,Outro,"['Música', 'Esportes', 'Música']",11,24,2025-03-03 14:36:51,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-04 14:36:51,2025-03-28 14:36:51,12,Ativo
998dbd6d-9fac-4397-a1f9-10145ca85c8e,40,Masculino,"['Música', 'Notícias']",23,13,2025-02-19 02:50:02,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-20 02:50:02,2025-03-05 02:50:02,13,Ativo
091775d7-c3ef-40f6-897d-271ca1282040,22,Outro,"['Ebook', 'Notícias', 'Notícias']",-9,20,2025-03-23 18:27:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-24 18:27:09,2025-04-13 18:27:09,19,Ativo
d1652197-01dd-49db-bee4-5b0714cc43ff,42,Outro,['Leitura'],30,28,2025-02-12 15:16:46,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-13 15:16:46,2025-03-13 15:16:46,19,Ativo
bf13c8bc-69d3-41a8-92d7-c1b79915906b,59,Feminino,"['Ebook', 'Leitura', 'Ebook']",-7,15,2025-03-21 15:03:45,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-22 15:03:45,2025-04-06 15:03:45,6,Ativo
6b376f29-9e54-4803-bdd8-13922ea21b1e,22,Feminino,"['Esportes', 'Ebook', 'Viagens']",58,12,2025-01-15 13:32:00,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-16 13:32:00,2025-01-28 13:32:00,6,Ativo
9d7dad01-3f3d-4b67-92f4-de5fc004fd5d,38,Feminino,"['Tecnologia', 'Ebook']",-15,15,2025-03-28 20:30:34,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-29 20:30:34,2025-04-13 20:30:34,8,Ativo
5aa9118f-dd06-4bda-bbee-81a2b642c59d,29,Outro,"['Viagens', 'Ebook']",12,5,2025-03-02 09:25:20,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-03 09:25:20,2025-03-08 09:25:20,5,Ativo
1812a9ec-7298-4fad-80f8-189330c1e442,26,Feminino,"['Viagens', 'Ebook']",59,20,2025-01-13 21:55:38,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-14 21:55:38,2025-02-03 21:55:38,10,Ativo
2df25d08-29b5-4bca-a367-8d9f80048c36,26,Masculino,"['Leitura', 'Viagens']",67,6,2025-01-06 10:19:52,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-07 10:19:52,2025-01-13 10:19:52,0,Inativo
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,27,Feminino,"['Viagens', 'Ebook']",19,7,2025-02-23 18:12:00,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-24 18:12:00,2025-03-03 18:12:00,7,Ativo
cd8210d6-dd02-4dc7-8c87-a5e267b41d55,19,Masculino,['Filmes'],39,28,2025-02-02 21:58:14,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-03 21:58:14,2025-03-03 21:58:14,11,Ativo
2fe5c670-0e4d-4023-8942-49e0cacc4d55,54,Feminino,"['Tecnologia', 'Tecnologia', 'Viagens']",62,6,2025-01-11 16:39:10,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-12 16:39:10,2025-01-18 16:39:10,6,Ativo
1eff5346-a450-407f-83a7-94ab363ce0c8,30,Feminino,"['Esportes', 'Notícias']",10,30,2025-03-04 16:22:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-05 16:22:58,2025-04-04 16:22:58,8,Ativo
ad9e1003-3229-46bd-a6c5-cb254d87a28d,56,Feminino,['Tecnologia'],-2,30,2025-03-15 23:35:15,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-16 23:35:15,2025-04-15 23:35:15,19,Ativo
5490b0ef-9839-42b8-9293-7d6e2cf1ad2b,59,Outro,"['Viagens', 'Viagens']",40,13,2025-02-02 10:54:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-03 10:54:58,2025-02-16 10:54:58,13,Ativo
c487baed-6f8f-43cd-a065-b8bed84feabb,29,Feminino,"['Ebook', 'Notícias', 'Ebook']",31,9,2025-02-11 02:39:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-12 02:39:58,2025-02-21 02:39:58,4,Ativo
0e252e0d-3637-4c1d-b354-e8dc695e4bdd,39,Outro,['Leitura'],69,14,2025-01-04 01:55:09,"['cadastro_concluido', 'primeiro_acesso']",2025-01-05 01:55:09,2025-01-19 01:55:09,5,Inativo
cbd217f5-f717-44a8-b102-7c73eebee826,55,Masculino,"['Esportes', 'Viagens', 'Música']",11,13,2025-03-02 21:32:48,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-03 21:32:48,2025-03-16 21:32:48,2,Ativo
aa21140b-1965-4534-8f4e-77284a0441ad,23,Outro,"['Viagens', 'Leitura']",60,7,2025-01-13 05:12:30,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-14 05:12:30,2025-01-21 05:12:30,6,Ativo
639fe22d-83fc-4867-8438-4c1f70366765,48,Masculino,['Música'],48,20,2025-01-25 11:35:42,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-26 11:35:42,2025-02-15 11:35:42,9,Ativo
733a1e30-d442-4a77-851d-6b387486ab5d,26,Feminino,['Tecnologia'],-8,11,2025-03-22 00:31:04,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-23 00:31:04,2025-04-03 00:31:04,7,Ativo
cc6d77fe-c18d-484c-9f18-33437a329730,58,Masculino,['Ebook'],11,18,2025-03-03 09:02:47,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-04 09:02:47,2025-03-22 09:02:47,13,Ativo
97454434-b860-4455-99a3-13581922f5e7,33,Outro,['Viagens'],47,26,2025-01-26 13:17:29,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-27 13:17:29,2025-02-22 13:17:29,7,Ativo
9f301dc2-0322-4b6c-ae99-36e66c054ed0,44,Masculino,['Tecnologia'],65,22,2025-01-08 18:27:27,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-09 18:27:27,2025-01-31 18:27:27,2,Inativo
7d39e307-d143-4944-90cc-1c79c3dabf66,35,Outro,"['Tecnologia', 'Leitura', 'Música']",-3,19,2025-03-17 17:37:10,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-18 17:37:10,2025-04-06 17:37:10,13,Ativo
730529cc-340b-44f8-ba4a-f11f7aad424b,39,Outro,"['Notícias', 'Ebook', 'Viagens']",-6,10,2025-03-19 22:17:54,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-20 22:17:54,2025-03-30 22:17:54,4,Ativo
ba348eb9-ef63-4777-85a0-aea47088a6fe,43,Outro,"['Tecnologia', 'Filmes']",58,12,2025-01-15 00:27:27,"['cadastro_concluido', 'primeiro_acesso']",2025-01-16 00:27:27,2025-01-28 00:27:27,12,Ativo
c60546ad-3f7f-4a53-89f7-a4215a466146,45,Feminino,"['Leitura', 'Notícias', 'Filmes']",44,11,2025-01-29 01:44:05,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-30 01:44:05,2025-02-10 01:44:05,11,Ativo
cdd1770a-d393-4ace-b839-36603da2f247,31,Feminino,"['Viagens', 'Viagens']",29,9,2025-02-13 10:51:18,"['cadastro_concluido', 'primeiro_acesso']",2025-02-14 10:51:18,2025-02-23 10:51:18,5,Ativo
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,18,Outro,"['Ebook', 'Filmes', 'Leitura']",27,18,2025-02-15 16:49:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-16 16:49:09,2025-03-06 16:49:09,5,Ativo
5b15f445-be18-404f-9d01-c960f34ea0d1,54,Feminino,"['Notícias', 'Esportes', 'Leitura']",61,24,2025-01-12 14:26:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-13 14:26:09,2025-02-06 14:26:09,7,Inativo
0c331f01-7ee2-4165-af66-9e1945305987,43,Masculino,"['Ebook', 'Música']",13,30,2025-03-01 09:17:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-02 09:17:58,2025-04-01 09:17:58,0,Ativo
e0a1719a-6b2d-4483-a93d-3f36233a4815,57,Masculino,"['Esportes', 'Viagens', 'Notícias']",-15,25,2025-03-29 00:28:08,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-30 00:28:08,2025-04-24 00:28:08,20,Ativo
e93d92f6-3e7c-4a1b-974a-981668964113,29,Feminino,['Viagens'],56,12,2025-01-17 13:11:38,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-18 13:11:38,2025-01-30 13:11:38,2,Ativo
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",4,29,2025-03-09 23:49:41,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-10 23:49:41,2025-04-08 23:49:41,1,Ativo
719f6dbe-3d72-4506-ab0c-8a20431261dc,18,Masculino,['Ebook'],47,6,2025-01-25 21:05:14,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-26 21:05:14,2025-02-01 21:05:14,6,Ativo
01d21807-1c46-449d-9b71-23869de64faa,52,Outro,"['Esportes', 'Ebook', 'Filmes']",59,17,2025-01-14 17:51:54,"['cadastro_concluido', 'primeiro_acesso']",2025-01-15 17:51:54,2025-02-01 17:51:54,8,Ativo
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,44,Outro,"['Filmes', 'Filmes']",50,24,2025-01-23 11:54:01,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-24 11:54:01,2025-02-17 11:54:01,9,Ativo
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,30,Outro,"['Tecnologia', 'Viagens', 'Tecnologia']",20,11,2025-02-22 01:41:25,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-23 01:41:25,2025-03-06 01:41:25,8,Ativo
834b4db6-f31e-4617-b984-291375f5c346,23,Feminino,"['Filmes', 'Tecnologia', 'Filmes']",-1,18,2025-03-15 13:02:02,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-16 13:02:02,2025-04-03 13:02:02,7,Ativo
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,58,Feminino,"['Viagens', 'Tecnologia', 'Leitura']",-3,28,2025-03-17 02:48:53,"['cadastro_concluido', 'primeiro_acesso']",2025-03-18 02:48:53,2025-04-15 02:48:53,13,Ativo
a9ed6595-5287-47b2-bd2c-079dc82074e0,36,Feminino,"['Viagens', 'Ebook']",35,13,2025-02-07 11:44:38,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-08 11:44:38,2025-02-21 11:44:38,13,Ativo
7d991de2-d644-4628-92c0-126de1c2158e,32,Outro,"['Filmes', 'Tecnologia', 'Música']",67,14,2025-01-05 19:28:04,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-06 19:28:04,2025-01-20 19:28:04,5,Inativo
c9dcbfd9-c5be-4aac-bfeb-d0c9cab0e74b,27,Outro,"['Leitura', 'Notícias']",67,18,2025-01-05 19:24:41,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-06 19:24:41,2025-01-24 19:24:41,13,Ativo
c2eeb1a9-52b3-464a-9283-007e18de2c5e,34,Feminino,"['Ebook', 'Leitura']",32,6,2025-02-09 21:55:25,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-10 21:55:25,2025-02-16 21:55:25,1,Ativo
c848cc51-899b-4d25-b910-0b85049f893c,54,Outro,"['Leitura', 'Leitura', 'Notícias']",3,20,2025-03-11 18:55:48,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-12 18:55:48,2025-04-01 18:55:48,1,Ativo
4488c1a5-5bb1-4e80-aefd-fe77eb5e0d57,58,Outro,"['Notícias', 'Filmes', 'Ebook']",50,19,2025-01-23 01:59:46,"['cadastro_concluido', 'primeiro_acesso']",2025-01-24 01:59:46,2025-02-12 01:59:46,17,Ativo
6de7e0e3-30ba-4972-a6d3-d58d5eefd369,23,Masculino,"['Notícias', 'Viagens']",-1,9,2025-03-15 01:48:26,"['cadastro_concluido', 'primeiro_acesso']",2025-03-16 01:48:26,2025-03-25 01:48:26,5,Ativo
d3a7d313-9d11-483e-a91c-490f106a37cb,60,Masculino,['Esportes'],66,10,2025-01-07 10:19:46,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-08 10:19:46,2025-01-18 10:19:46,7,Ativo
35377428-8c0e-4944-872f-2b30efcaca91,55,Masculino,"['Ebook', 'Tecnologia']",3,19,2025-03-11 19:11:15,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-12 19:11:15,2025-03-31 19:11:15,9,Ativo
9ad85d4c-8518-483d-9f06-5b6449fb4816,42,Masculino,"['Esportes', 'Leitura']",67,8,2025-01-06 01:27:55,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-07 01:27:55,2025-01-15 01:27:55,5,Ativo
e91081a6-5c0f-4c9d-afba-02d46116bbc7,19,Masculino,"['Música', 'Esportes', 'Filmes']",62,14,2025-01-11 12:40:59,"['cadastro_concluido', 'primeiro_acesso']",2025-01-12 12:40:59,2025-01-26 12:40:59,10,Ativo
605064b5-b070-4d3f-b2ee-7b15321fffa3,48,Masculino,['Viagens'],21,8,2025-02-20 20:21:41,"['cadastro_concluido', 'primeiro_acesso']",2025-02-21 20:21:41,2025-03-01 20:21:41,5,Ativo
921355e9-ad0d-4f9f-ae48-1c52556dcb09,29,Feminino,"['Leitura', 'Viagens']",4,9,2025-03-10 09:42:41,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-11 09:42:41,2025-03-20 09:42:41,7,Ativo
7e008845-f6de-4aaf-988f-aaf5551d1ad1,29,Outro,['Ebook'],-13,26,2025-03-26 21:28:25,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-27 21:28:25,2025-04-22 21:28:25,23,Ativo
98e4cb3f-c680-4fad-9589-61e6f90b133c,52,Masculino,"['Notícias', 'Ebook']",29,23,2025-02-13 01:36:40,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-14 01:36:40,2025-03-09 01:36:40,4,Ativo
91d39fba-0967-4844-8fee-f7ec8ed3e23f,28,Masculino,"['Tecnologia', 'Viagens']",35,15,2025-02-07 17:57:21,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-08 17:57:21,2025-02-23 17:57:21,13,Ativo
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,28,Masculino,"['Filmes', 'Ebook']",33,19,2025-02-09 14:10:18,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-10 14:10:18,2025-03-01 14:10:18,9,Ativo
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,42,Feminino,['Ebook'],-10,8,2025-03-24 09:40:18,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-25 09:40:18,2025-04-02 09:40:18,6,Ativo
ea41813f-db55-4170-af47-0601fa2380f3,31,Feminino,['Música'],45,17,2025-01-28 01:18:12,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-29 01:18:12,2025-02-15 01:18:12,17,Ativo
f8571d7f-d0ea-41f2-b4c7-a116ba115224,35,Masculino,['Tecnologia'],-4,24,2025-03-18 16:09:57,"['cadastro_concluido', 'primeiro_acesso']",2025-03-19 16:09:57,2025-04-12 16:09:57,22,Ativo
efa9d586-0f9c-4fbd-8989-b7814db8c665,26,Masculino,['Notícias'],1,27,2025-03-13 02:52:37,"['cadastro_concluido', 'primeiro_acesso']",2025-03-14 02:52:37,2025-04-10 02:52:37,4,Ativo
2b2c070b-a2a2-4c68-9fc6-262c33dce632,44,Feminino,"['Filmes', 'Notícias', 'Esportes']",35,19,2025-02-06 22:48:55,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-07 22:48:55,2025-02-26 22:48:55,13,Ativo
2a2fbf68-f611-4322-9c82-31db6388d5dc,40,Outro,"['Esportes', 'Viagens', 'Viagens']",-3,8,2025-03-17 15:38:47,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-18 15:38:47,2025-03-26 15:38:47,5,Ativo
30f55fae-9919-4380-a207-221ac83551ec,31,Feminino,"['Tecnologia', 'Música']",28,27,2025-02-14 10:09:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-15 10:09:19,2025-03-14 10:09:19,17,Ativo
2fee2f6e-201b-4f86-b5a3-01434803337f,21,Outro,"['Filmes', 'Ebook', 'Esportes']",43,21,2025-01-30 18:30:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-31 18:30:19,2025-02-21 18:30:19,15,Ativo
36b18bae-4bc6-4889-979b-01e61f44c863,28,Masculino,['Filmes'],28,21,2025-02-14 18:56:17,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-15 18:56:17,2025-03-08 18:56:17,20,Ativo
